Y_true,Y_pred,with_uAUG,with_GCC,with_GGC,with_CGG,with_GGG,with_CCC,with_TTT,with_AAA,recon_acc
4.4271397406999995,5.0892653,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,100
5.09193156686,4.700025,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,99
7.748500605599999,8.091389,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,88
8.84576661006,8.282146,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,96
5.76699853494,5.842412,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,98
8.281514049339997,8.244051,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,100
7.81847866217,8.4437,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,88
7.867469118230001,8.00294,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100
7.342838572110001,7.7123885,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,88
6.1485454664,6.6732016,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100
7.9043686615899995,7.6592364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,97
7.07495272531,6.514083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86
7.32162090796,7.222464,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,101
4.715934388430001,4.246542,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,99
4.82907500246,5.4567294,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,88
7.77684954473,7.2157393,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,96
6.827544014090001,6.844499,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,100
3.93135804935,4.6650653,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,97
7.32281644,7.6827755,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100
7.176453465689999,7.0591908,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,86
5.50727482832,5.465605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85
8.15829178414,7.467286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99
8.037079329760001,8.310534,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,86
8.94254899078,6.013754,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99
7.19527976865,8.3699045,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,91
4.44644194451,4.290129,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97
8.46175625489,7.960484,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,97
8.113939113439999,7.494312,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,99
8.045771004439999,7.5000887,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,99
4.373350459619998,4.9156947,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,101
5.62717871696,5.0201993,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,95
6.63379134955,7.030585,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,97
8.05614318887,7.328135,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,90
3.8821963540400004,4.32975,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100
7.7259218676,8.1529045,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,93
5.25189298776,5.207916,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,89
4.8371298221800005,5.262143,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99
7.0780043811,7.212723,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99
6.786557735090001,6.8056254,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,101
7.0852849285,7.38666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,90
7.88825183505,7.892372,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,93
4.67807710668,4.327439,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,95
5.11359185666,4.497483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99
7.663154951589999,7.7989917,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,97
5.7222580160300005,5.5783086,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,93
4.32661437731,4.772409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92
6.48841522004,6.3862805,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98
7.64396817642,6.5664167,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,88
7.38845149778,7.7181993,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,91
7.92227507712,7.828352,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,92
7.737888868039999,7.6151476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,100
8.172556544219999,7.6757536,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,96
3.3216889009900004,4.031248,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,100
8.12514191088,7.746076,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,97
4.59919748935,4.2918653,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,98
3.7321372884699993,3.3450718,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,89
5.21636475346,5.6768856,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,101
3.4733367802800004,4.2655015,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,97
7.30000164746,7.866504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,93
4.16331470353,4.3640547,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,97
8.18683058904,7.7138085,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,99
7.218448071060001,7.2296224,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,101
7.8234866085100006,7.9254475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,92
7.7909801086899995,7.7676806,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100
6.21688369441,6.2213473,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,99
7.565374789960001,7.242299,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,96
5.14646850725,4.981555,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,99
5.1278998644,5.3516183,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,96
7.9315307626300005,7.2259545,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,95
7.09285332428,6.9835725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97
7.70323986765,7.6939254,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,88
7.4432080975399995,7.104874,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,99
7.03713373628,6.027769,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,94
3.7128828112699996,3.8246593,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,101
5.04865386112,5.181422,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
7.62852242729,8.472564,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,94
7.7367306964800004,6.6590476,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,96
6.43632156704,6.4919147,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,101
8.11036766093,7.379453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,89
7.5680973205600015,7.279573,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,101
3.5542649482699997,3.6607409,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100
7.27634534153,7.624464,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,100
6.611301748890001,5.941785,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100
8.40243322906,7.9379997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101
3.76926498327,4.0953383,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,87
4.170863317819999,5.6968956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98
5.56720980115,5.152641,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,95
8.07049194364,7.6247525,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,80
7.04084373753,6.4402075,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,97
7.77778586234,7.5914936,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100
7.010209171960001,7.0930743,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,93
5.5206191230299995,5.093668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97
6.58162658289,6.8959007,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,92
8.15203843011,7.6223426,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,98
7.917806005119997,7.1212287,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100
7.235190141169999,7.775496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,89
6.18779517282,6.0602007,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,98
8.22883671744,7.866772,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97
7.42232893017,6.9435167,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,79
3.2156518074799996,2.6838665,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100
6.78761638906,7.5454803,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,100
4.883857977280001,4.64148,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100
7.67536936172,7.254896,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,100
8.09654006084,7.914739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,97
4.56258817823,4.684187,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,98
7.71483632041,7.2329574,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,97
7.56708608002,7.5316525,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,88
3.5020290401599996,2.445576,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,99
3.9199418010900002,5.186588,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,101
7.31384495245,8.061232,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,97
7.66677489335,7.464634,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100
7.08341378737,6.598569,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100
7.76818899598,7.718414,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,99
4.061796984090003,4.616597,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,101
5.10485284508,5.2714276,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,91
8.26276271933,7.6031528,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,100
7.240715218280001,7.0612655,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,99
5.90869508215,6.079127,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,100
6.19315850498,7.2471285,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,97
7.715320693260001,7.813905,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,78
4.60280002074,4.401392,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,96
8.125943671950001,8.23907,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,95
3.34794593875,4.7936006,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,98
5.7866741654,6.086792,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,101
5.341734214930001,4.707024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100
4.798466782,3.6236973,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,98
7.04676511333,7.0481005,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,100
8.1080348636,7.707484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90
4.20921095405,3.8279052,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,101
8.70045499813,7.2741914,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,98
8.07769863823,7.7546334,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,99
4.76564966959,5.0860705,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,100
4.20911810699,3.2876425,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,100
7.06195431912,7.358296,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,101
5.51743192911,5.549771,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,100
7.594431338310001,7.25448,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,100
6.4600383113,6.937926,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,98
5.0162990582800004,5.9323187,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,100
4.8734945097,6.0961137,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,98
7.24674815579,7.6794095,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,99
7.0319756032,7.4800553,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,101
2.69863388885,1.0876485,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,101
5.9708648915,5.862815,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,101
4.81915282055,5.0569983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100
7.8708270332,8.334817,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,101
4.270318497130001,3.9954467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92
7.1553710854,8.156825,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,100
7.108715066789999,6.9280686,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,101
7.712014049419999,7.5046864,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,100
8.01593298333,7.8048635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99
5.71735632625,5.5160246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
7.7427551169700015,7.420853,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,88
5.94117050464,6.054641,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,101
7.82097767035,7.584796,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100
5.572764405219999,5.3767467,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,94
7.9519025835,8.19815,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,85
7.94833302405,8.812337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,96
7.372190952289999,7.763505,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,98
8.41999439164,8.071966,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,95
8.349689059400001,7.895078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98
6.92824492356,7.732419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94
7.207829167110001,7.4866567,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,91
7.399844176860001,7.7236753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94
7.4262014348899985,7.9813833,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,94
6.54037569354,6.094063,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,96
7.008793849960001,7.896348,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,101
8.023219630589999,7.340973,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
7.344288710639999,7.1240907,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,100
3.6107075413699996,4.1882377,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,101
7.75243154025,7.4885874,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,101
3.5282598163,3.159893,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,82
8.14335787191,7.4605694,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,93
4.58787862417,5.3259034,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,90
7.5780171676600006,7.91115,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,99
7.44755063633,7.623121,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
8.04029494992,7.9212146,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,97
7.27848323648,7.8666053,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,99
8.06663087077,7.976058,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100
7.59194285148,6.9982133,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,97
6.83538528582,6.933445,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,101
4.77305004223,4.703188,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,80
8.17598380966,8.424216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,96
3.5077077690800005,3.9054828,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,95
4.89895207044,5.0840225,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,101
4.74195536216,5.038389,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,99
3.9693532903099995,4.7131686,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,97
7.12220310771,6.947541,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,100
4.66088008755,5.205574,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,101
7.28100850957,7.5382876,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,92
3.74006660792,7.635837,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,83
7.958328106889999,7.341246,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,101
6.21698316325,7.0755286,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,99
3.6798389961300004,3.3605375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,101
5.44836531912,5.1475034,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,99
7.09131825728,7.4599733,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,101
8.03752776662,7.89177,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,99
3.5992271689599997,4.3007097,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,98
7.620777691639999,7.2300987,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,93
7.46232508602,7.661037,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,101
8.08376871884,8.326609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,99
4.016015495,4.6182337,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100
6.8405038299,6.788488,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,101
5.2735401291300015,4.8564906,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,99
7.539501968430001,7.238023,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,98
8.57803261968,7.9120054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101
7.915185943710001,7.720761,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,96
5.64988584745,5.88494,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,96
8.021386946849999,8.303325,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,86
8.34138926655,7.635017,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,85
7.65115569705,7.379451,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,99
7.289845554139999,7.2874417,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,101
3.9840844302,4.6652474,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,101
7.868021416679999,7.6432395,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87
8.110278698310001,7.449091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,101
6.91585190573,7.24307,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,95
5.02111141129,5.2898517,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,99
4.57634528011,3.8574524,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,99
5.4654727654799995,5.3754177,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100
7.79659362507,6.9824243,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,98
7.967084313069999,8.076202,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,94
7.7204666478899995,7.513483,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,99
5.05742752496,6.078197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89
5.59592568043,5.109109,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100
5.9733964221,6.041788,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,90
7.55350221288,7.6975985,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,95
3.7004039751199995,5.2094107,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,99
7.618270364600001,7.3733377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100
2.8199559505000003,2.5092788,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
4.60876303979,4.2938848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,92
5.770489747159999,5.6057568,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,71
6.84371888685,7.4196467,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,100
7.84250291407,7.806596,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,101
7.44371988157,7.6675677,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,90
4.4775149782499994,4.3832865,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,99
4.0710572227999995,3.2175493,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100
7.628950492139999,7.527974,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,99
8.34689613081,8.208513,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,101
5.325551389709999,5.4149833,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,83
7.529316028230001,6.427705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
3.9646189891100003,4.312354,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100
8.70770957721,8.114573,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100
3.8118680028600003,3.972468,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,94
4.56522173099,4.624955,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,98
7.61505680119,7.5596366,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,89
3.1688037051599998,3.0783186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,95
4.94111042357,5.1625686,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,94
6.61117157689,7.167971,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,99
4.98669524309,5.2011266,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,100
6.18438827638,6.1185822,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,89
7.74817936774,7.144611,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,99
7.5165569216999994,7.9300447,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,98
7.991813152160001,7.533295,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,101
4.46284857941,4.8791914,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,98
7.299195714580001,7.3402205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,81
8.33022391403,6.9067802,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,100
8.195513899380003,7.846518,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,101
7.6297650643,7.5633454,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,101
8.30505303598,7.7712636,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,100
7.65295851829,6.7430696,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,91
7.2518692087800005,7.299673,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,95
4.31257628995,5.0452285,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,99
7.518031817510001,7.238948,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,100
8.347462968230001,7.7233105,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,93
7.4410907211399975,7.619002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100
7.60066147967,7.00864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100
7.47361574418,8.100766,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,87
3.9294370412300004,4.66757,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,86
4.7288905613,4.6704974,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,91
4.53127893488,4.6133776,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,90
7.83392057759,7.631755,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,99
4.01111084619,4.0632806,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,100
7.5267806233500005,7.221933,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100
7.168816795650001,6.8463807,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,100
7.3568077873399975,6.654102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99
5.5862705216499995,5.5404015,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100
7.014273280089999,7.571829,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,101
6.05852610023,6.5127687,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,93
7.242464847460001,7.767713,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,94
7.77262970533,7.5831943,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100
2.9476318671399997,3.7642236,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,101
7.545019098510001,7.2882323,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,101
8.398584302989999,8.113976,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,96
7.71859984219,7.386101,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,100
7.437698682180001,7.785669,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,99
6.65422755644,6.928513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101
4.4582958934,4.7579985,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,100
6.5981350301,6.5766573,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,99
7.6354988627300004,8.054504,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,101
7.84258935487,7.626873,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,88
7.72611602246,7.774693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,99
7.677805299089999,7.098226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99
8.11455235036,8.912881,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,97
3.33906126236,3.167955,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,98
3.89724050877,4.90892,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,101
8.14545768625,8.05704,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,94
5.184145995340001,5.2290916,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,89
