Y_true,Y_preed,with_uAUG
3.31732323744,4.3277745,1.0
5.10689970025,6.326334,1.0
4.7154794441400005,5.449915,1.0
9.24529580801,8.423149,1.0
4.5094360726,6.209373,1.0
8.02509086203,8.158095,1.0
7.8782713536800015,7.348541,0.0
8.0630599793,7.56983,0.0
8.005051772060003,7.7571254,0.0
7.17133893025,6.765969,1.0
8.06007431361,7.742996,0.0
8.0070706376,8.114982,0.0
6.555813098659999,5.918474,1.0
3.8890871285300004,4.8488593,1.0
6.5394765882599994,6.452954,1.0
7.545425269500001,8.331893,0.0
3.60737411241,3.9959202,1.0
8.32607494669,7.8406577,0.0
7.8596514655,7.1505866,0.0
8.00271904855,7.9096336,0.0
7.401884924419999,7.6246886,0.0
7.369599890549999,7.3274736,1.0
3.3438498221900006,5.1516294,1.0
7.74392913036,7.6250253,1.0
8.05568543351,7.767599,0.0
8.050358519289999,7.814568,0.0
7.96775464902,7.8974204,0.0
6.955334709389999,6.1359744,1.0
7.42326831328,7.579655,0.0
3.5352593026499997,3.038577,1.0
5.80384540678,5.782328,1.0
7.47501689959,7.913513,0.0
5.24093821322,4.734546,1.0
7.350984104149999,7.685614,0.0
7.1628097028100015,8.042127,1.0
4.14051130134,5.4333425,1.0
8.217482718560001,8.219824,0.0
7.556130508200001,8.2149315,0.0
5.19238454323,5.2552266,1.0
4.98596937771,5.420797,1.0
7.84316808197,7.6661267,0.0
6.76044226613,7.343629,0.0
7.38501870143,7.038352,0.0
3.75513975252,4.599705,1.0
7.7690598478199995,7.7844105,0.0
7.267926590569999,7.326982,1.0
3.7833752174599997,4.2773156,1.0
3.2032752989,2.973442,1.0
7.7935120871500025,7.9442286,0.0
7.806322198939999,8.114967,0.0
3.6990567853600003,3.053986,1.0
5.49599380901,4.966671,1.0
4.83901886667,5.354353,1.0
6.95226256472,7.401806,0.0
8.40683138252,7.5135784,0.0
5.03320376638,5.0664783,1.0
7.901719272489999,7.909941,0.0
4.508566864850001,4.7062736,1.0
6.9390302104999995,7.4317627,0.0
7.6218150435,7.9466143,0.0
7.885737204630001,7.3249755,0.0
7.112767508919999,7.4305897,1.0
6.927996401210001,7.3124957,0.0
3.49386821514,1.6827826,1.0
8.578429365189999,7.6573067,0.0
5.63498171811,4.986827,1.0
8.2702927182,7.3385243,0.0
8.01835401001,7.3435793,0.0
7.9581725673,7.341578,1.0
3.20726670569,4.128273,1.0
3.78508413727,3.9343228,1.0
8.17135307067,8.256063,0.0
7.2518195569,7.738076,0.0
8.057885275639999,7.3915615,0.0
4.6977689657,5.2021847,1.0
8.491654681430001,7.996631,0.0
7.3214963798,7.367303,0.0
4.18368804558,3.7511282,1.0
3.43297009812,3.3945742,1.0
3.1108207809900006,4.189075,1.0
7.836627465339999,7.489712,0.0
5.24197615572,7.303022,0.0
4.67456071434,6.0040574,1.0
7.0511049477,7.079235,1.0
4.23707112465,4.863946,1.0
6.5699746303,7.7229095,0.0
5.436233914369999,5.904028,1.0
2.48197875099,2.8404508,1.0
4.9402838323100005,5.148476,1.0
6.949459548380001,6.200645,1.0
3.3714399877599996,4.2721925,1.0
6.84534024576,7.7451153,0.0
6.280791298,6.4526863,1.0
6.537364752949999,7.102399,1.0
2.6072106868200002,3.016704,1.0
6.00401822278,5.849474,1.0
8.24216961146,8.414796,0.0
5.378991459730001,5.9526925,1.0
5.9148333190799995,6.2543697,1.0
3.5326328779300002,5.4669285,1.0
4.798466782,4.651552,1.0
5.70847850271,6.122538,1.0
7.36542834793,8.102579,0.0
7.312500746919999,7.973455,0.0
3.5731303464499997,4.02933,1.0
8.22311170481,8.944893,1.0
4.34053654309,5.390819,1.0
7.90640973877,8.026096,0.0
7.820285040930001,7.276084,1.0
7.8269228875,7.939312,0.0
4.08736690043,4.5138245,1.0
8.047941092130001,8.055296,0.0
5.5469971971200005,5.413356,1.0
8.25059813147,8.38573,0.0
7.88380043315,8.053895,1.0
7.02396142332,7.894259,1.0
6.420452502690001,5.847941,1.0
4.885170362569999,6.402245,1.0
6.883199541919999,7.8362255,0.0
4.0820726334,5.03024,1.0
8.020711189830001,8.00433,0.0
7.210539126689999,7.5454435,1.0
6.10077067484,6.7099833,1.0
3.99392779754,5.206845,1.0
6.533299357540001,7.8016605,0.0
7.68232585043,7.8598757,0.0
7.1437861505699995,7.3989344,0.0
2.52422730491,3.6212535,1.0
2.9415287347500003,4.490136,1.0
7.474468998280001,8.355871,0.0
7.98608062788,9.067487,1.0
7.985742041789999,7.6858745,0.0
8.38147275593,7.8632984,1.0
4.35361228984,4.4942055,1.0
4.561597624619999,4.183213,1.0
7.801409456889999,7.609958,1.0
8.114577308060001,7.778946,0.0
3.15443218242,3.46671,1.0
7.98889506872,7.7598,0.0
4.00298034778,4.6694984,1.0
7.47648850898,8.285604,0.0
6.589992338790001,7.6710362,0.0
8.12599350658,8.326291,0.0
7.033249769330001,6.3597164,1.0
7.638589573889999,7.296329,0.0
5.79423281172,6.5781927,1.0
4.85036066465,5.2159796,1.0
7.6395132094000004,7.576795,1.0
4.89518333754,4.5127325,1.0
3.59449784515,3.3505688,1.0
7.70437123425,7.701555,0.0
7.64799462594,8.20189,1.0
7.77390723123,7.886731,0.0
6.2038669873300005,6.9637895,1.0
4.13273645019,5.0206037,1.0
3.6762477711400003,4.806854,1.0
3.38754268467,4.8448577,1.0
4.610318779080001,5.2258782,1.0
8.101060054189999,7.8251047,0.0
4.9234595611400005,4.757477,1.0
7.195251813810001,7.6122313,0.0
7.5921014061399985,7.6246276,0.0
7.27517383577,8.017979,0.0
6.8563993648000015,7.377697,0.0
3.9630081259599996,3.6741676,1.0
7.754383073710001,7.6882157,0.0
3.9880154856699996,4.5878177,1.0
7.20181511505,7.534017,1.0
6.787834419659999,7.1798425,0.0
4.45594175989,5.075931,1.0
7.652302583839999,7.4300594,0.0
4.850393739059999,5.5373693,1.0
7.168215175039999,7.422744,0.0
7.64692997334,7.43198,0.0
8.343138048450001,8.151318,0.0
7.631267095219999,7.51421,1.0
5.89380616051,6.1460614,1.0
7.88296528388,7.0489,0.0
4.08063861813,4.1611304,1.0
7.58366317224,7.7548356,0.0
8.15196056902,7.550414,0.0
5.19964323743,4.9332585,1.0
7.87351440154,7.789084,0.0
6.79006437158,7.690769,0.0
3.18866205098,4.6592097,1.0
8.24485800367,7.808512,0.0
6.43480105935,7.114046,1.0
7.662652111900001,7.7332673,0.0
7.790037149860001,7.6610217,0.0
8.17667260734,8.216709,0.0
7.456233331539999,7.0859303,1.0
7.79959525504,7.519542,1.0
7.56831959368,8.193047,0.0
4.84452888436,4.614546,1.0
7.58301659089,7.692602,0.0
5.32766740812,4.9459853,1.0
4.02102570227,2.446509,1.0
6.966191433300001,5.721299,1.0
8.18593834319,7.822702,0.0
7.73707796004,7.778037,1.0
7.825033210830001,7.7989917,0.0
5.65633209307,5.6674113,1.0
7.761517326130003,7.7009296,0.0
7.37507673915,7.9424863,1.0
7.63395716916,7.568187,0.0
7.7280559786800005,7.6984057,0.0
5.54716920353,5.952817,1.0
7.899929848260001,7.497966,0.0
4.82306428065,3.6755066,1.0
4.37088437535,4.721284,1.0
7.65050741532,7.454018,0.0
7.5394872393300005,7.5147777,0.0
7.496385456639999,7.267979,0.0
3.0930505880199997,3.4890509,1.0
3.93846730826,3.9376726,1.0
7.89412747967,7.920694,1.0
7.673054403010001,7.741579,0.0
3.95724699025,5.0909333,1.0
3.9220988619800004,3.899365,1.0
5.91474285728,6.486924,1.0
6.12622076115,7.256573,1.0
5.39832184397,5.577685,1.0
5.0470784989199995,4.8536196,1.0
5.20933564539,5.0320807,1.0
7.81870215113,6.9073076,1.0
7.944963521439999,7.5567374,0.0
3.70422467107,3.5968585,1.0
7.67536936172,7.8075943,0.0
7.430976747260001,7.772715,0.0
6.33834691811,4.920322,1.0
7.76195979469,7.9187717,0.0
8.4603689304,8.068296,0.0
8.07321285292,7.7721148,0.0
7.8652091467,7.966788,0.0
7.510561470469999,7.919964,0.0
5.2524666889,4.73958,1.0
5.36935445722,4.886975,1.0
7.08341378737,6.630415,1.0
5.16210905061,3.3752751,1.0
3.97942370791,3.9975967,1.0
8.06557588911,7.833058,0.0
7.754866321810003,7.6455827,0.0
4.83825548385,6.168447,1.0
8.38768197154,8.384388,1.0
4.460617333380001,3.9768686,1.0
7.63143522291,7.1970377,0.0
8.32531547698,7.8641148,1.0
5.488653348300001,5.965005,1.0
3.77264081871,3.9685607,1.0
2.8064757140200003,3.3820066,1.0
7.81740616884,8.022815,0.0
6.47984925553,7.2620764,0.0
3.9970919311400004,4.170922,1.0
6.970883130930001,6.414179,1.0
8.15121680122,7.6643815,0.0
8.62376823523,8.436107,1.0
5.27971964386,5.795499,1.0
5.57926831593,5.4539976,1.0
6.45932191178,6.042673,1.0
8.11840585723,7.8230247,1.0
7.421271841830001,7.357585,0.0
7.178173684960001,7.4666333,0.0
5.10925656889,5.8327622,1.0
6.20991225591,7.1519303,0.0
6.6411871625600005,7.0493503,0.0
4.06113617981,4.3854585,1.0
7.749400919560001,8.030557,0.0
3.8003876221699997,4.5466623,1.0
5.8284708931199996,5.635246,1.0
7.2788700246500015,7.460155,0.0
4.81488737888,4.8564305,1.0
7.59988475555,7.098514,0.0
6.984859089360001,7.5201154,0.0
8.55567464292,8.052328,0.0
4.04011423953,3.8672118,1.0
7.64960018745,7.8622947,0.0
8.309630166689999,7.8714447,0.0
8.022728353060003,7.6014924,0.0
7.780283139410001,6.6614633,1.0
6.67357102797,6.4469953,1.0
7.539501968430001,8.015016,1.0
6.9877014690999975,6.988749,0.0
7.630048285010001,7.5561857,0.0
6.77843809431,5.851386,1.0
2.95324068399,3.2473664,1.0
4.60622049742,4.4095044,1.0
7.39851905375,7.515476,0.0
7.73841207698,7.9226365,0.0
5.3880628008599984,4.969132,1.0
7.913433943889999,7.9733286,0.0
4.43176726655,3.0254793,1.0
7.39527544587,7.315036,0.0
7.45600029643,7.1425276,0.0
7.96743359548,7.5073886,0.0
4.911412701880001,4.735954,1.0
7.69180418541,8.153968,1.0
7.5118262443,6.8291216,1.0
6.945235635489999,5.8852463,1.0
7.430919137589999,7.508329,0.0
3.3827943570700003,4.6601715,1.0
4.03562410622,2.0285153,1.0
8.404703042460001,7.9095917,0.0
7.04470414719,7.6818256,0.0
7.4569361847,7.598123,0.0
7.41892111724,7.589911,0.0
6.74075996373,6.8858714,0.0
5.90030854083,6.804088,0.0
7.691262253350001,7.43021,0.0
7.78872532344,7.9189787,0.0
5.43278870043,4.83195,1.0
7.8059163597899985,8.107621,0.0
8.09801463557,8.973689,1.0
3.3223548310299997,3.0941896,1.0
7.26437036215,7.3123937,0.0
8.05194450253,7.9025917,1.0
4.23556970297,4.260415,1.0
6.78527047798,7.1654763,0.0
6.728954105569999,7.1057053,0.0
8.57397740056,7.8950434,0.0
3.5739142182099997,3.8860855,1.0
6.99979055607,7.8042283,0.0
8.19470168102,8.233733,0.0
6.1185951773500005,6.432062,1.0
7.79250393921,7.609387,0.0
6.42680710025,5.952283,1.0
5.868080911919999,7.1183505,1.0
6.9946600364,7.8367558,0.0
6.74892262363,6.922481,1.0
4.499002029740001,3.6391492,1.0
5.54102446497,5.702054,1.0
8.22393458885,7.5005355,1.0
7.6343793813,7.576178,0.0
4.57149794879,4.156582,1.0
4.6368386599199996,4.929373,1.0
8.148713795619999,7.547892,0.0
3.7196431356199997,4.015925,1.0
3.73639236171,3.8930697,1.0
7.72967468663,7.509941,0.0
5.532113064,5.8217134,1.0
5.11136007857,6.6310196,1.0
6.91918440653,6.827468,0.0
4.4930348680000005,4.3721457,1.0
8.226561024810001,7.767076,0.0
7.714068349510001,7.3481736,0.0
5.74045654738,4.508031,1.0
3.12245460295,3.7012424,1.0
7.601118563739999,7.6733036,0.0
7.50518945167,8.181316,1.0
7.3895349603,7.315945,0.0
6.05564438973,6.1338854,1.0
8.10130046891,8.184462,1.0
7.78565515108,7.7234125,0.0
7.008960889960001,7.56679,0.0
8.040381516,7.7369695,0.0
5.58324132025,5.3110833,1.0
8.334767942660001,7.3310623,1.0
7.963437338389999,7.6097336,0.0
5.44294845831,4.855401,1.0
7.11223412729,7.4784517,0.0
6.5102124868499995,7.184549,0.0
7.20165208295,8.17212,0.0
8.35967979838,8.44962,0.0
8.343246746839997,7.8076835,0.0
8.25304363395,8.192375,0.0
7.48497614835,8.492885,1.0
8.41892305961,7.4577594,0.0
6.77968339602,6.021336,1.0
4.2641046608599975,4.5084195,1.0
6.17207009985,5.2487464,1.0
7.069448223999999,7.025101,0.0
7.1699550838,7.409557,0.0
2.52002391411,3.3459573,1.0
4.02040860401,4.7660656,1.0
7.88887415607,7.858394,0.0
4.368575052780002,4.8198385,1.0
4.9890256540800015,2.668376,1.0
4.27893280841,3.761455,1.0
6.72508799725,7.2419987,0.0
8.05120912472,7.735572,0.0
7.910232715630001,7.8554077,0.0
8.04891890724,7.4384627,0.0
4.77584492144,5.376697,1.0
7.358128339269999,7.7269263,0.0
5.95873143931,6.271864,1.0
4.98500148704,3.5160394,1.0
3.57716267745,2.9551005,1.0
7.89841955155,7.611642,0.0
5.80605154418,4.258847,1.0
4.86785338237,4.339668,1.0
5.2673201043199995,5.0024056,1.0
7.124607066839999,7.4360313,0.0
7.7600841264600025,7.726254,0.0
7.508522909400001,8.086426,0.0
7.995484064369999,7.8140945,0.0
8.342182294199999,7.4157357,0.0
4.24787401275,6.0609846,1.0
7.49789867372,7.3885975,0.0
8.44203078406,8.623424,0.0
4.7192547654000006,4.457858,1.0
8.15342169376,8.071986,0.0
7.59856291053,7.6321893,0.0
4.278858380330002,5.750732,1.0
2.7684522794200004,2.5064611,1.0
7.250089673089999,7.3365636,0.0
7.8185561872100005,8.057416,0.0
7.52659711885,8.291551,0.0
8.30137127251,7.966082,0.0
7.53963737484,7.3290887,0.0
6.32608177243,6.5435367,1.0
6.7857896561899995,6.9128203,1.0
5.2822739937800005,4.5970106,1.0
7.5262913988,7.2634215,0.0
4.377037005919998,3.9249306,1.0
7.705211140169999,7.991578,1.0
7.7810865620800005,8.101606,0.0
5.759720134199999,5.318823,1.0
8.114033894610001,8.015547,0.0
7.7909801086899995,6.799766,1.0
8.15790681947,7.7710776,0.0
7.59361981636,8.319271,0.0
5.891778029419999,5.7229414,1.0
7.1546641420700015,7.834724,0.0
7.93373005377,8.444007,0.0
4.43607714237,4.738757,1.0
8.48442917222,8.195775,0.0
7.119464525680001,7.96603,0.0
4.1944853041900005,4.276134,1.0
7.93337419532,8.04211,1.0
6.95746630248,7.6529155,0.0
3.52401415732,4.906799,1.0
5.18748024629,6.277077,1.0
5.52629157717,6.7379413,0.0
7.295645233089999,6.874606,0.0
8.52940761974,7.937443,0.0
6.81430998625,7.6926575,0.0
3.63137360414,3.9938827,1.0
7.39362023756,7.7597923,0.0
3.77514945145,3.7507567,1.0
6.6766467707700015,7.3577714,0.0
4.02929865724,4.1959457,1.0
7.428424047000001,7.951501,0.0
3.7135340662900003,4.8081083,1.0
5.8397054638100006,5.540666,1.0
2.9383048540400005,3.3634758,1.0
5.0050313751,4.749824,1.0
7.535511914330001,7.2413983,0.0
8.285359957819999,8.085965,0.0
8.088683778830001,8.151236,0.0
7.597045208480001,7.694621,0.0
5.57393814826,5.0618596,1.0
4.2269685503300005,4.8440185,1.0
8.165096696,7.802739,0.0
4.35333377606,4.0884876,1.0
5.9329443460399975,5.843682,1.0
4.09700194995,3.619835,1.0
7.9499951196200005,7.0890727,0.0
5.55573349105,4.929667,1.0
5.50412758889,4.814795,1.0
4.1063866846499995,4.358559,1.0
7.6150098999,8.0486965,0.0
8.35672386236,9.1876545,1.0
4.9788054449,5.4482756,1.0
7.801702866880001,7.3718815,0.0
5.484532927999999,7.5658865,0.0
7.782767479279999,7.411045,0.0
2.8931514849,3.14672,1.0
8.222582514410004,7.8510423,0.0
5.9724828727,5.9283047,1.0
7.70121457843,7.317859,0.0
4.34871001512,3.6701965,1.0
6.68835048993,7.3354497,1.0
7.109678848019999,7.601502,0.0
7.860563019550001,7.652226,0.0
3.76703334318,3.0960732,1.0
6.80830171548,6.7388964,0.0
7.283294706919999,8.072095,0.0
7.80697841425,7.5607796,0.0
7.37373248098,6.5919695,1.0
7.8364534395600005,7.290351,1.0
8.304172457810001,8.033948,0.0
7.8179310077399995,7.74154,0.0
7.244724453939999,7.265185,1.0
7.84953526531,8.474904,1.0
3.7055651293699996,2.7478647,1.0
5.476119054780001,5.308731,1.0
6.87101037911,7.223906,0.0
7.379067544450001,8.109377,0.0
7.65005680925,6.8286934,0.0
3.96031278431,4.8385763,1.0
4.604797232759999,5.0831842,1.0
7.91580252584,7.6602807,0.0
4.42193541428,4.8819375,1.0
7.49089085129,7.6261916,0.0
5.63046206643,5.8932223,1.0
7.594383883350001,8.169856,0.0
4.2683345954800025,4.912136,1.0
7.7730700953600005,7.459959,0.0
3.4357747014399997,2.051324,1.0
7.5092992484300005,7.7111273,0.0
7.91436789753,7.5465555,0.0
6.9400501959200005,7.2455215,1.0
4.5220741134599995,4.781702,1.0
5.28958702303,6.881234,1.0
6.183292389249999,6.2014008,1.0
8.37515465421,7.8342886,0.0
5.08801263352,5.656697,1.0
2.9332985973000003,2.817521,1.0
7.91216537505,7.5117316,0.0
8.46021345916,8.398759,1.0
4.27897178879,4.1747875,1.0
6.81387164906,7.4019012,0.0
5.83311690905,5.473188,1.0
7.123334323039999,7.8243895,0.0
4.9805397207999995,5.0831513,1.0
3.8738249465900014,5.0616627,1.0
3.5236698283699996,4.156924,1.0
4.88079377431,3.7797627,1.0
4.8467230998,4.8842087,1.0
7.75520574504,7.766315,0.0
6.939879079439999,6.8759165,1.0
4.68965141375,4.2757945,1.0
7.693605593660001,7.544396,0.0
7.60066147967,7.3262615,0.0
7.7929714461399975,7.659991,0.0
7.7149908251199975,7.6273313,0.0
7.8476702007800005,6.93655,0.0
8.03324154685,7.741562,1.0
4.562083300219999,5.6200833,1.0
8.61398930254,8.496466,0.0
7.43398507955,7.738923,1.0
4.95296477931,5.728016,1.0
8.015263245539996,7.2443495,0.0
3.4502055254500004,4.57047,1.0
7.83597026153,7.204199,1.0
4.803653090369999,6.1744657,0.0
3.1248087738200003,2.6588407,1.0
4.6093762831400005,3.4842758,1.0
7.8018273016899995,7.5031753,0.0
5.294069940369999,5.398815,1.0
7.995515158280001,7.707307,0.0
4.47211778497,5.1816797,1.0
4.8347029073500005,5.306715,1.0
4.0036876893599995,4.534895,1.0
7.177692685529999,7.645533,0.0
7.41357982214,7.569882,0.0
7.72957584035,6.817803,0.0
4.578600038809999,6.170821,1.0
4.1150362001,4.7577004,1.0
6.54654088312,6.2021008,1.0
6.49501797249,7.5652294,0.0
8.362556969069999,7.394759,1.0
7.71475167983,7.5286565,0.0
5.9825274771500005,6.634971,1.0
7.2941416624,6.346238,1.0
7.130937416719999,7.3640337,0.0
8.066763294860001,8.326252,0.0
4.5465235887999995,5.5480347,1.0
7.74528876352,7.8766766,0.0
7.6129499339199995,7.938638,0.0
5.5278332711800005,6.252146,1.0
8.01209612574,7.636073,0.0
7.355862449610001,7.7919264,0.0
4.76146404435,4.086067,1.0
8.02102611755,9.428548,1.0
7.96317418226,7.2968307,0.0
3.8288519915900014,4.114579,1.0
3.5990889913,4.027405,1.0
7.97772511275,8.188136,0.0
7.756423008060001,7.9951267,0.0
3.4066210838599997,2.3060746,1.0
8.12687777383,8.232972,0.0
7.336156781260001,7.77231,0.0
7.49754483147,7.1430306,0.0
5.98207718217,6.8543415,1.0
6.953377222339999,7.3558073,0.0
8.62172037575,8.19033,0.0
6.80400374823,7.466246,0.0
8.170415696180001,7.433857,0.0
7.902589139219999,8.135783,0.0
8.34958438144,7.386636,0.0
8.18242718212,8.105461,0.0
7.573497018049999,7.7506857,0.0
5.6325467390199995,7.011459,0.0
7.3249507842999995,6.629742,1.0
7.823151187010001,7.0502577,0.0
4.762307540809999,4.5399213,1.0
8.44169544989,7.4484825,1.0
5.08724155384,5.2486086,1.0
3.2716260980299996,4.135727,1.0
3.81374005274,4.596816,1.0
6.53435671233,5.2674932,1.0
7.649774735619999,7.141967,0.0
8.124796814660003,7.69015,0.0
7.0680502557399985,7.4492292,0.0
6.950692991760001,6.0054007,1.0
4.016245072569999,4.246719,1.0
7.23486961709,6.1283736,1.0
5.33878339441,5.3163614,1.0
8.03682653947,8.138713,0.0
7.51924330609,7.390452,0.0
8.011810852450001,8.768423,0.0
7.454222150830001,7.0137105,0.0
7.90388909281,7.9647436,0.0
7.6210524028499975,7.4780626,0.0
3.41434086684,4.9091315,1.0
8.44404371865,8.256029,0.0
7.95370833269,7.3764215,0.0
6.8088569220899995,6.002401,1.0
7.56709895111,7.392285,0.0
6.96284110121,6.9864454,1.0
7.0459690024800015,6.15447,1.0
7.57098016147,8.013072,0.0
5.01475918922,4.6615705,1.0
8.31348538946,7.7707963,0.0
3.06515292499,2.5957837,1.0
7.15878652373,7.5944395,0.0
7.553023324450001,7.0336423,0.0
4.68581701684,4.026691,1.0
5.99687677721,5.334648,1.0
3.5894032402,4.2309566,1.0
7.435602727939999,6.820269,1.0
8.21595074004,8.0285635,0.0
4.85527319361,3.5927887,1.0
6.903985914510001,7.2423925,0.0
7.255024036860001,7.482116,0.0
7.39053654108,7.664367,1.0
7.1168550259100005,8.344207,1.0
8.2605414735,8.158235,1.0
3.3323515170899998,2.3528848,1.0
2.4191323200599997,8.13955,1.0
5.51431914089,5.9351606,1.0
5.99794727552,5.260592,1.0
7.6057898472800005,7.300676,0.0
4.35351144304,5.098871,1.0
4.76440834254,4.91992,1.0
7.33975641954,7.3132806,0.0
6.5435572959599995,7.2309475,0.0
8.18922396071,7.842713,0.0
8.14042026965,8.154316,0.0
7.42654566172,6.1111927,1.0
7.54635119786,7.815028,0.0
4.81350255975,3.4372668,1.0
6.8490718102,6.9174356,0.0
5.615391185580001,5.674529,1.0
8.91223102348,8.332956,1.0
5.453447948509999,6.537253,1.0
7.92143036733,7.9196386,0.0
1.88223271908,5.2657256,1.0
7.629697983380001,7.0134573,0.0
7.9648138924100005,7.8279567,0.0
8.32573459026,7.5498214,0.0
4.56804407754,4.212077,1.0
7.900564633010001,8.106404,0.0
3.05442161098,4.6082206,1.0
6.720084750569999,6.2153935,1.0
7.33224462205,7.323453,0.0
8.72431384432,7.9315104,0.0
7.382179145369999,7.128506,0.0
8.15478340375,7.3365,0.0
6.56632278673,5.952244,1.0
7.640149869660001,7.6343875,1.0
6.31600188031,5.454536,1.0
5.939371123840001,6.538827,1.0
7.5916350875199985,7.9037967,0.0
7.43270409838,7.5429707,0.0
8.23970163994,8.516542,1.0
7.80631615491,7.9553704,0.0
7.253676646810003,8.357503,0.0
4.831947886580001,5.3974614,1.0
5.4851326517,5.9651628,1.0
4.46559850696,4.9748716,1.0
3.06540577117,1.8339319,1.0
5.12561829735,5.077085,1.0
4.435142397869999,3.8968072,1.0
4.7952545426899995,4.4216576,1.0
3.19749468448,2.2114086,1.0
7.48554123536,7.6008267,0.0
7.63263244962,7.833886,0.0
6.50749530773,6.825666,0.0
6.8495088162,6.5730333,1.0
7.6091267065600015,8.52802,1.0
7.38690748286,7.5730386,1.0
5.244673044830001,5.0468583,1.0
5.771407321540001,4.962693,1.0
6.87844499417,7.990256,1.0
7.5552906663399995,6.799219,0.0
7.828137376960001,7.5315394,0.0
3.5793540053199995,7.4658093,0.0
7.7920126858200005,6.9277997,0.0
5.04386207542,5.089536,1.0
6.0982494187,7.2148547,0.0
8.4428506693,8.082384,0.0
8.18746805539,7.086743,0.0
6.0990236477999975,5.1738043,1.0
7.99382974128,8.0821495,0.0
3.5146066801599996,3.821117,1.0
8.04913936179,7.9997454,1.0
5.31584390453,5.3997297,1.0
6.53549847546,6.8561845,1.0
7.58219254959,6.61058,1.0
7.66451753995,7.207684,0.0
8.125843091839997,7.120739,0.0
3.45919557447,3.5805387,1.0
6.4110672955800005,5.8467765,1.0
5.29124260379,5.1014795,1.0
4.1844717535800005,3.4923105,1.0
7.3533992801600006,7.7309475,1.0
7.8299434422399985,7.482583,0.0
8.29647985804,7.568312,0.0
7.82809855893,6.887548,0.0
6.63178115795,6.7819705,0.0
5.70102745907,6.921358,0.0
4.31281505577,3.8492136,1.0
8.02465963493,7.12959,0.0
5.203855358949999,4.7171917,1.0
7.148992653460001,7.155676,0.0
7.887039024510001,7.803176,0.0
8.192550761869999,7.895599,1.0
7.19520815273,7.2679763,0.0
6.06771181999,5.839707,1.0
8.224336675750001,8.10277,0.0
8.06097649817,7.858681,0.0
8.317320553210001,7.9856796,0.0
8.12667799571,7.621982,0.0
7.439117262280001,7.745565,0.0
5.73989730506,5.2591476,1.0
6.07696440303,5.2449174,1.0
7.6297928416600005,7.422798,0.0
4.82529596542,4.883438,1.0
5.92484793554,7.1653743,0.0
7.92481714557,7.4569645,0.0
6.223268073130001,6.5376544,1.0
6.92602530107,6.803613,0.0
3.6334486143,3.3818102,1.0
6.58190773357,7.045799,0.0
8.056418341,7.9637985,0.0
6.12396016716,5.514557,1.0
7.982314915800001,7.5387244,0.0
7.97780745604,7.689591,1.0
5.9574644582000005,4.8620977,1.0
4.76424494575,4.139436,1.0
7.611971263889999,6.983099,0.0
3.3358792831,2.9358683,1.0
3.8365848650400003,3.791699,1.0
8.40452659509,7.760554,1.0
7.88306710368,7.3675036,1.0
7.9547516207200015,7.9159365,0.0
7.23317161091,6.7975965,0.0
7.8714685062199985,6.8697305,1.0
4.12374249414,3.6726365,1.0
8.44977036291,7.57934,0.0
7.34105498243,7.3143344,0.0
7.144861724439999,7.7527785,1.0
6.64446561139,6.0808654,1.0
7.03282195849,6.685642,0.0
7.446242947360001,6.7562366,0.0
8.24454149598,7.4657493,0.0
8.04945841098,7.0022545,0.0
4.32967809351,2.8137531,1.0
6.46407521225,6.9614744,0.0
7.23626619744,6.3127093,1.0
8.10662787048,7.7702045,0.0
7.41762396038,7.698423,0.0
6.7882019084800005,7.490725,0.0
5.00461286061,5.19501,1.0
7.9320204084500014,7.9600396,1.0
7.27496468136,7.2917686,0.0
8.574470765860001,8.070561,1.0
8.01876481653,7.837236,0.0
7.44974460623,7.1743045,0.0
2.9590851534599993,1.8983026,1.0
7.47821331512,7.3618035,0.0
7.202153459330001,7.2147593,0.0
3.8938779162599997,3.4423232,1.0
7.79968153085,6.5663385,0.0
4.41093955472,3.9684753,1.0
4.0696590785,3.1395917,1.0
7.45687486208,7.448465,1.0
4.34253268373,4.516898,1.0
3.68577964514,4.992578,1.0
6.375171805040001,6.999669,0.0
7.6177709569,8.176978,1.0
7.85668249857,7.4164863,0.0
4.3680691561,4.373906,1.0
7.522601026639999,7.517334,1.0
7.393466267060001,7.9352283,0.0
5.15268131121,5.447742,1.0
5.19570528093,6.019507,1.0
3.94227333,2.9184146,1.0
8.73795854766,8.017791,0.0
6.104635795680001,5.1238184,1.0
6.4815316067,7.4548573,1.0
5.532745477740001,5.7574506,1.0
5.485247507,5.521018,1.0
4.8422259077800005,5.9900594,1.0
7.320460841469999,7.5374274,0.0
4.53693594164,4.8581376,1.0
8.36548815744,7.7787285,0.0
8.11913512465,7.683867,0.0
7.869887801699999,7.698653,0.0
8.32555708822,8.700786,1.0
7.06010553369,5.905414,1.0
4.561487485280002,5.394643,1.0
5.945675326569999,5.951341,1.0
4.43765646773,4.613985,1.0
6.40352173201,6.3502235,1.0
7.60397792542,8.041231,0.0
6.67982756848,6.3444967,0.0
7.75690372295,7.3424606,0.0
8.230218367260001,8.117932,0.0
4.52618349704,5.158068,1.0
4.86318274892,5.9828606,1.0
7.61117343839,8.058445,0.0
6.55688823918,6.890769,1.0
7.303308502919999,7.885222,0.0
7.682382716769999,7.520237,0.0
3.5637759886100002,3.7619953,1.0
8.22836592005,8.27895,0.0
7.50127382447,8.078368,0.0
